185,2432848,-3,
185,1176763,3,
185,2005241,1,
185,1477154,-5,
185,276869,3,
185,1983938,3,
185,2098983,1,
185,2032679,1,
185,1692302,5,
185,1848938,1,
185,589682,1,
185,2614122,-3,
185,423990,1,
185,2250261,1,
185,2511278,1,
185,1217196,-5,
185,2392720,1,
185,2597040,3,
185,1315249,5,
185,1759015,3,
185,1998465,1,
185,2089287,3,
185,629227,3,
185,1152594,1,
185,402266,-3,
185,287408,3,
185,2340639,3,
185,45656,1,
185,1432474,-3,
185,1010964,5,
185,1371238,-3,
185,2017088,1,
185,1275094,1,
185,752642,-5,
185,1772964,3,
185,1232251,-3,
185,1570999,1,
185,313391,-3,
185,1214543,-3,
185,886520,3,
185,2056909,-5,
185,227799,-3,
185,1854193,-3,
185,2179686,-5,
185,2485676,3,
185,511899,3,
185,903296,3,
185,2484834,-5,
185,1286407,1,
185,611718,1,
185,2434527,1,
185,2265055,-3,
185,1664458,3,
185,2519865,5,
185,439688,-5,
185,2152273,1,
185,1459851,3,
185,789548,1,
185,2141089,3,
185,2485642,1,
185,2550595,1,
185,1107588,-5,
185,581989,1,
185,1688176,1,
185,2018894,-3,
185,1123394,-3,
185,1211016,5,
185,2466899,1,
185,1178171,-3,
185,2255880,-3,
185,2326969,1,
185,826871,1,
185,2157854,-3,
185,872924,1,
185,1776727,-5,
185,10679,5,
185,1860332,3,
185,1714542,5,
185,827097,3,
185,2228763,3,
185,745471,-5,
185,364376,-3,
185,1571713,1,
185,2480001,-5,
185,397001,-3,
185,1732302,3,
185,1986937,-3,
185,2004524,-3,
185,867311,3,
185,1489091,3,
185,1477783,1,
185,1745107,1,
185,2056022,1,
185,879028,5,
185,134743,5,
185,1722054,5,
185,2195910,1,
185,444801,1,
185,2275574,-3,
185,1337026,-3,
185,1299355,-5,
185,245430,3,
185,1280761,3,
185,1956010,-5,
185,1855394,1,
185,2499884,1,
185,325073,1,
185,1327900,-3,
185,1862911,1,
185,295398,1,
185,1436780,-5,
185,2235641,1,
185,1606779,3,
185,1255150,-3,
185,567705,1,
185,578191,3,
185,2047318,3,
185,1034831,3,
185,1432790,-3,
185,2251254,3,
185,2976,1,
185,1474480,-3,
185,269474,1,
185,1254561,1,
185,922511,-5,
185,1078800,3,
185,758383,1,
185,399820,1,
185,279504,1,
185,107435,3,
185,961541,-3,
185,717137,1,
185,943256,-5,
185,454635,-5,
185,783570,1,
185,1669360,5,
185,411290,-3,
185,1515117,1,
185,1078644,1,
185,1141339,1,
